epoch,train_mae,validation_mae
1,1.425430454313755,0.5208355486392975
2,0.4980970062315464,0.4460217356681824
3,0.4255969114601612,0.4228859841823578
4,0.40115706250071526,0.41127951443195343
5,0.41185709461569786,0.4583481699228287
6,0.4323484040796757,0.4418346434831619
7,0.39756808802485466,0.4050169736146927
8,0.40194157883524895,0.4148857742547989
9,0.3895272798836231,0.4312952011823654
10,0.3972553536295891,0.41868893802165985
11,0.3986792378127575,0.3832368552684784
12,0.38562508672475815,0.38250353932380676
13,0.37358642369508743,0.38342778384685516
14,0.38671935349702835,0.3934396654367447
15,0.37330999225378036,0.4168519824743271
16,0.4096379391849041,0.43023811280727386
17,0.4134405143558979,0.40197332203388214
18,0.3731570839881897,0.38457468152046204
19,0.3735552728176117,0.4426586180925369
20,0.3789180926978588,0.38444454967975616
21,0.3777145594358444,0.38875654339790344
22,0.3678445778787136,0.42431512475013733
23,0.3878559283912182,0.3758484125137329
24,0.36366744339466095,0.39180684089660645
25,0.3772468827664852,0.40614669024944305
26,0.38134830072522163,0.399736151099205
27,0.366336677223444,0.38343067467212677
28,0.3658043369650841,0.39359045028686523
29,0.38108034804463387,0.38544945418834686
30,0.3766593337059021,0.4259950667619705
31,0.39410385116934776,0.40562817454338074
32,0.3908897154033184,0.3820517361164093
33,0.37883490324020386,0.4324749857187271
34,0.3777680955827236,0.3918852359056473
35,0.3711005188524723,0.3742063343524933
36,0.36933790892362595,0.39425989985466003
37,0.36433203145861626,0.3840460479259491
38,0.36139868199825287,0.36915625631809235
39,0.3666055351495743,0.37810559570789337
40,0.3762543722987175,0.3964677155017853
41,0.37763579562306404,0.39359772205352783
42,0.3626587837934494,0.37974968552589417
43,0.38141267746686935,0.40700186789035797
44,0.4002579301595688,0.40067730844020844
45,0.36970124393701553,0.3819260448217392
46,0.36351577192544937,0.3873594254255295
47,0.36205262690782547,0.37606634199619293
48,0.36080481484532356,0.3762301206588745
49,0.3631507195532322,0.3895714432001114
50,0.3743680268526077,0.3860686272382736
51,0.3685890771448612,0.383562833070755
52,0.3655863218009472,0.39853735268116
53,0.3631248436868191,0.3875853270292282
54,0.36362119019031525,0.3813997060060501
55,0.36029886826872826,0.3970474898815155
56,0.36179308220744133,0.38733915984630585
57,0.358792956918478,0.37252821028232574
58,0.35863886401057243,0.37534746527671814
