MAE,RMSE,R2,Pearson,Bias
5.436420917510986,6.98740816116333,0.9414393305778503,0.972678184523355,1.797627568244934
0.3293321430683136,0.48739349842071533,0.5406320095062256,0.757733402248393,0.10672052949666977
