epoch,train_mae,validation_mae
1,0.260355290101499,0.15374964475631714
2,0.15366315932906405,0.15142278000712395
3,0.1500182285600779,0.17091285735368728
4,0.15792510886581576,0.146050975471735
5,0.14856661035090077,0.14781856462359427
6,0.15003561030845253,0.14820883125066758
7,0.14766614625648578,0.1639408938586712
8,0.14724439321732036,0.14604871049523355
9,0.1493084965919962,0.1434080109000206
10,0.14407166717003803,0.1392125751823187
11,0.1447274636249153,0.14865754023194314
12,0.14243722995933222,0.1568280801177025
13,0.1437799754191418,0.13934413567185402
14,0.1431643491496845,0.14899922907352448
15,0.14262788393059556,0.13921187818050385
16,0.14351482476506913,0.1397096559405327
17,0.14104268167700088,0.1371294341981411
18,0.14088736185613943,0.1372897781431675
19,0.13871180555041956,0.13795278295874597
20,0.14201671645349387,0.14180900305509567
21,0.14148669036067263,0.1369411379098892
22,0.1400756884594353,0.14133171141147613
23,0.14000476805531248,0.14052958711981772
24,0.1416730065735019,0.14173457957804203
25,0.14016332553357494,0.13648609742522239
26,0.14008035738857424,0.1416930340230465
27,0.1399804183415004,0.14373889490962027
28,0.1399396817599024,0.14051292166113855
29,0.14031300678545114,0.1388450525701046
30,0.1405788653967332,0.138323625177145
31,0.13768682127096216,0.13856641575694084
32,0.13942775677661506,0.13598186150193214
33,0.13790895105624684,0.14086491689085961
34,0.13935946962054896,0.1424162581562996
35,0.1392949694881634,0.13863276839256286
36,0.14079011338097708,0.14750638976693153
37,0.13954055096421922,0.14299011453986168
38,0.13992760710570276,0.13796561807394028
39,0.13805707285598834,0.1398281827569008
40,0.13868798665246185,0.14176467880606652
41,0.1371038437497859,0.13982003107666968
42,0.13858476874171471,0.1385643571615219
43,0.13768952628787684,0.13672755435109138
44,0.1388186176820677,0.1417539745569229
45,0.13945247445787703,0.13900679349899292
46,0.13805027047590335,0.13688302785158157
47,0.137720488467995,0.13768238797783852
48,0.1376913200531687,0.14137627184391022
49,0.13817387758469096,0.1357637170702219
50,0.13714168281579503,0.13593228980898858
51,0.13880081444370504,0.14666968286037446
52,0.13754128391037182,0.13785402178764344
53,0.1367249517720573,0.1367999602109194
54,0.13937227139059377,0.13820048421621323
55,0.1369113186184241,0.13509953431785107
56,0.13760064815988346,0.1376605287194252
57,0.13741773883907163,0.13589834421873093
58,0.13747241332822915,0.1387473925948143
59,0.1372079818832631,0.1355460464954376
60,0.13752202294310745,0.14126729369163513
61,0.13786526085162648,0.13992172181606294
62,0.13730738965832456,0.1379786141216755
63,0.13778008246908383,0.14116064235568046
64,0.13692190999887427,0.13634793534874917
65,0.13688342896651248,0.13572579324245454
66,0.13660161379648714,0.1378401406109333
67,0.13651493237334855,0.13569597378373147
68,0.1359668170311013,0.1388046734035015
69,0.13596155874583185,0.13755170479416848
70,0.13696161110182198,0.13842587396502495
71,0.13643881465707505,0.13552016615867615
72,0.1367291396065634,0.1403449669480324
73,0.1373561678492293,0.13465459123253823
74,0.13703847494052382,0.13708178475499153
75,0.13753712815897806,0.13540319725871086
76,0.13618671164220694,0.13544013425707818
77,0.1355195678010279,0.1396952785551548
78,0.13527260021287568,0.1349616724997759
79,0.13596637014831817,0.1365694060921669
80,0.135462437509274,0.13599580749869347
81,0.13647507237536566,0.1363941002637148
82,0.13660194922466667,0.13709959983825684
83,0.1358632918219177,0.13498661965131759
84,0.13628242180055503,0.13614014387130738
85,0.1360296993231287,0.13643794804811477
86,0.13505017605363107,0.1361107386648655
87,0.13537413581293456,0.13678976744413376
88,0.1375122520388389,0.14111609756946564
89,0.13652122020721436,0.1366937704384327
90,0.1367024251697015,0.1372818797826767
91,0.13598757100348569,0.13866390883922577
92,0.13654652511586948,0.13794397711753845
93,0.13560105312843712,0.1357174448668957
