epoch,train_mae,validation_mae
1,0.44459325211996936,0.3543445378541946
2,0.35955231134988824,0.36043167412281035
3,0.35003833320676064,0.33736516535282135
4,0.34400335592882975,0.3362019702792168
5,0.3436342093105219,0.326759597659111
6,0.3411672188311207,0.32865972220897677
7,0.3380819435934631,0.3336570903658867
8,0.33721201790838823,0.3352566808462143
9,0.33729611337184906,0.34102355390787126
10,0.33410549802439554,0.33099844455718996
11,0.33369405795725027,0.3249191090464592
12,0.33418912577385806,0.33449735790491103
13,0.33186705380069964,0.33017772287130354
14,0.3309025382813142,0.3299767762422562
15,0.33063812873193194,0.33520608842372895
16,0.33090741126512996,0.3284495800733566
17,0.33009799417792535,0.33491307199001313
18,0.3288613573020818,0.3374318227171898
19,0.33244502453171476,0.3273914784193039
20,0.33080083937669286,0.3269303202629089
21,0.3281748646071979,0.3304420605301857
22,0.3292521560678677,0.3273739039897919
23,0.32806624821862396,0.32714948803186417
24,0.32695301333252264,0.32808428555727004
25,0.32890273873903314,0.3290006905794144
26,0.32659320366017675,0.3297414258122444
27,0.3269602381149117,0.32369130849838257
28,0.32818737139507215,0.32614165246486665
29,0.326658411597719,0.32347882688045504
30,0.3258240014618757,0.3292698964476585
31,0.32478995134635846,0.32656164914369584
32,0.32498310308675377,0.3322247639298439
33,0.3250722284523808,0.32584155946969984
34,0.3240718120823101,0.33106443732976915
35,0.3246894433182113,0.32532339692115786
36,0.3246919281628667,0.3292834088206291
37,0.3244673036495034,0.3313247516751289
38,0.32418677165192,0.3295818269252777
39,0.32297620907121777,0.3312246575951576
40,0.32269321686151076,0.3293703466653824
41,0.32261120604009047,0.32327565997838975
42,0.3231196582925563,0.32623607069253924
43,0.32184974423476626,0.32793528735637667
44,0.32159350569150885,0.3292624741792679
45,0.32170732562639276,0.327414807677269
46,0.3213437400302108,0.32792089581489564
47,0.32095361181667875,0.3335267499089241
48,0.32028925312416895,0.32656446993350985
49,0.3190261121002995,0.3307662785053253
50,0.3196434191599184,0.32711676210165025
51,0.31932663917541504,0.3253153204917908
52,0.318785697677914,0.3277136072516441
53,0.3180897666179404,0.329312339425087
54,0.31819108949632063,0.32888141721487046
55,0.31728157553137565,0.32618180811405184
56,0.317290050186673,0.32975425720214846
57,0.316941144515057,0.3264468774199486
58,0.3167374424484311,0.330057430267334
59,0.316420031445367,0.3278454378247261
60,0.3155126998923263,0.33286241441965103
61,0.3143187256491914,0.32934497445821764
