epoch,train_mae,validation_mae
1,0.16022622414997645,0.13852987190087637
2,0.1390942835686158,0.13749284048875174
3,0.13863961489833132,0.1379534751176834
4,0.13623374609314665,0.13559380173683167
5,0.13543238579010478,0.13900029162565866
6,0.1350075862845596,0.1381074090798696
7,0.13519598762599788,0.1375243067741394
8,0.1350224010798396,0.13661428292592367
9,0.13456407773251436,0.13945041596889496
10,0.13437483973649084,0.13551794489224753
11,0.13414055863205268,0.13573421041170755
12,0.13399733165088965,0.13792353371779123
13,0.13457146597151853,0.13583324352900186
14,0.13415232319004683,0.13656743864218393
15,0.13356144750604823,0.13494651019573212
16,0.13380118660172638,0.13713805874188742
17,0.1338591517842546,0.1350646118323008
18,0.13361370350633348,0.13460507492224374
19,0.13350996806913493,0.13472621142864227
20,0.13350159982029272,0.13409089048703512
21,0.13342614046164922,0.13460098703702292
22,0.13361363058187523,0.13511637349923453
23,0.13362432152641063,0.13635055224100748
24,0.13331381429214867,0.13610868155956268
25,0.1335986965773057,0.1350894719362259
26,0.13334617967508278,0.13592362900575003
27,0.13351275440381496,0.1355808675289154
28,0.13339840088571822,0.13418642183144888
29,0.13320895932158644,0.13497566183408102
30,0.13351565532538356,0.13442053894201914
31,0.133287036601378,0.13541299104690552
32,0.13355337071175477,0.13413472970326742
33,0.13333029576710292,0.13349173963069916
34,0.13307989099804235,0.13313761353492737
35,0.13305797132910516,0.13340110580126444
36,0.13291217544857337,0.13404914240042368
37,0.13317756646749926,0.13489997883637747
38,0.13307685310743292,0.1334507962067922
39,0.13315318403195361,0.13521014153957367
40,0.1330257800768833,0.13403656085332236
41,0.13316826589253483,0.13428449630737305
42,0.1332510756594794,0.13449426492055258
43,0.13306801671884497,0.13388627270857492
44,0.13324714929473644,0.13441181679566702
45,0.13298439632873146,0.13366612792015076
46,0.13307626746138748,0.1332467496395111
47,0.13294251792284908,0.13372194270292917
48,0.13286184638130422,0.13313959538936615
49,0.13309889794612417,0.13381060461203256
50,0.133023468328982,0.1386598894993464
51,0.13295113626791508,0.13427665829658508
52,0.13296000768943708,0.13405254979928335
53,0.13291944435664585,0.13316525022188822
54,0.13309917717563863,0.1331931253274282
