epoch,train_mae,validation_mae
1,1.217287264764309,0.6276803612709045
2,0.5490379482507706,0.48974357545375824
3,0.4908272810280323,0.45995810627937317
4,0.42816994711756706,0.5408948659896851
5,0.4594254493713379,0.4406578540802002
6,0.3934810161590576,0.418818399310112
7,0.38651685044169426,0.3798859119415283
8,0.37143750861287117,0.4034312516450882
9,0.3817065767943859,0.3832677900791168
10,0.38577475771307945,0.38854414224624634
11,0.38609692826867104,0.36163535714149475
12,0.37736696749925613,0.41792158782482147
13,0.3636070787906647,0.3692299574613571
14,0.34154756367206573,0.373422771692276
15,0.35657788440585136,0.37647417187690735
16,0.34104323014616966,0.38186316192150116
17,0.3567272648215294,0.37834571301937103
18,0.35205670818686485,0.37413422763347626
19,0.3509737029671669,0.3586331158876419
20,0.33983422070741653,0.3518599718809128
21,0.3451775088906288,0.37201935052871704
22,0.3470105417072773,0.36194053292274475
23,0.3365234211087227,0.3807634562253952
24,0.35195834189653397,0.3715122789144516
25,0.33898892253637314,0.36363808810710907
26,0.33091315254569054,0.35796740651130676
27,0.33803365007042885,0.3646087646484375
28,0.3325683996081352,0.37231770157814026
29,0.3414373844861984,0.3742320388555527
30,0.33839869499206543,0.3638860732316971
31,0.3476974256336689,0.35758255422115326
32,0.34409385919570923,0.3777867406606674
33,0.3360249996185303,0.3694904297590256
34,0.33192581683397293,0.3507576435804367
35,0.33413713052868843,0.3711615800857544
36,0.32930542901158333,0.3458837866783142
37,0.31897835060954094,0.3557325154542923
38,0.3219198174774647,0.35730160772800446
39,0.31233471632003784,0.3437877744436264
40,0.31526363268494606,0.350290447473526
41,0.31674329191446304,0.34898097813129425
42,0.3068009801208973,0.35913795232772827
43,0.3140881657600403,0.3465754985809326
44,0.30989333987236023,0.3522159904241562
45,0.3103347606956959,0.3684203028678894
46,0.32284560799598694,0.3583046793937683
47,0.3133991099894047,0.36515946686267853
48,0.32534702867269516,0.3524325340986252
49,0.32892246916890144,0.3640640527009964
50,0.32082535326480865,0.3505640774965286
51,0.30804280564188957,0.35014641284942627
52,0.30276450887322426,0.34373122453689575
53,0.30943135544657707,0.34729379415512085
54,0.3114151060581207,0.35332290828227997
55,0.31264030560851097,0.3521895408630371
56,0.3021405264735222,0.34814347326755524
57,0.30224577710032463,0.36821673810482025
58,0.3199867084622383,0.36401472985744476
59,0.3197573684155941,0.3444085866212845
60,0.30731554701924324,0.3588329255580902
61,0.3171224445104599,0.3560236841440201
62,0.3100437857210636,0.36002205312252045
63,0.30439747497439384,0.35709603130817413
64,0.30510908737778664,0.35508567094802856
65,0.3052844814956188,0.34984245896339417
66,0.3099675923585892,0.3555508852005005
67,0.3085521385073662,0.3547755181789398
68,0.30182091519236565,0.3485185354948044
69,0.28799840062856674,0.34257717430591583
70,0.29912244156003,0.35342101752758026
71,0.30513371154665947,0.35726067423820496
72,0.29331566393375397,0.3513350933790207
73,0.3002869673073292,0.38234925270080566
74,0.30776984617114067,0.3642847537994385
75,0.309525303542614,0.34961332380771637
76,0.3024241626262665,0.3562345802783966
77,0.29499829187989235,0.3522948920726776
78,0.29231953620910645,0.34727875888347626
79,0.29475725814700127,0.37680405378341675
80,0.3005003482103348,0.3566770404577255
81,0.29546545073390007,0.36143724620342255
82,0.2948116324841976,0.3471745103597641
83,0.29054392874240875,0.35218672454357147
84,0.28349218517541885,0.3716028332710266
85,0.2884999066591263,0.35513506829738617
86,0.2785819582641125,0.3475908488035202
87,0.2854814939200878,0.3509579300880432
88,0.2962343245744705,0.3650192767381668
89,0.29372184723615646,0.3601659685373306
