epoch,train_mae,validation_mae
1,0.16546994718361874,0.13025155663490295
2,0.12756588729668636,0.11731951435407002
3,0.11740467265552404,0.11617753654718399
4,0.11882670889703595,0.11562084406614304
5,0.11518020550815426,0.11389233420292537
6,0.11453715641887821,0.1139514793952306
7,0.11417929916357508,0.11620585372050603
8,0.11349699548920807,0.1187070111433665
9,0.11363401607591278,0.11198102434476216
10,0.1119145860781475,0.1120567296942075
11,0.1127452693119341,0.11062031735976537
12,0.1113748089391358,0.11683229108651479
13,0.11125599857495756,0.1114683523774147
14,0.11131361142104985,0.10976236313581467
15,0.11108606466833426,0.11163000762462616
16,0.11059528531468645,0.11068349331617355
17,0.11031782538915166,0.11242605497439702
18,0.11114666455862474,0.11203007400035858
19,0.11070023020919488,0.11194651822249095
20,0.11076528223193421,0.11084419737259547
21,0.11070107513544511,0.11130192627509435
22,0.1101543915210938,0.11358167231082916
23,0.1101642903928854,0.10996296753485997
24,0.10981523148259338,0.11057640115420024
25,0.11042302910770689,0.11009019364913304
26,0.10976197728697135,0.10984382778406143
27,0.11009330092644205,0.11185798545678456
28,0.10980157782228625,0.10978999237219493
29,0.10959995033181444,0.10960575193166733
30,0.10982969978025982,0.10955138752857844
31,0.10988212437654028,0.11038575073083241
32,0.10979899426504057,0.11240538706382115
33,0.1095300802770926,0.11002297202746074
34,0.10968055433156539,0.10965950042009354
35,0.10953976496749995,0.11061881730953853
36,0.10947488014187132,0.11029790590206782
37,0.10964933837554892,0.10986316204071045
38,0.1094563221444889,0.1101753960053126
39,0.1093638544788166,0.11109595249096553
40,0.1095686859014083,0.1116059198975563
41,0.10940824476431828,0.1093510886033376
42,0.1095917638771388,0.10909476627906163
43,0.1093229843037469,0.1101167971889178
44,0.10924139500272517,0.11084620157877605
45,0.10938272226829918,0.11061158279577891
46,0.10913572904406761,0.10944769034783046
47,0.10933099954712147,0.11000286291042964
48,0.10942339942771562,0.11130101730426152
49,0.10922565773433568,0.11099558820327123
50,0.10941129338984587,0.10919841627279918
51,0.1092488664753583,0.11047586053609848
52,0.10932309493726614,0.10881558805704117
53,0.10931309884300038,0.11120029290517171
54,0.1092966438556204,0.10948264847199123
55,0.10907645620861832,0.10905005286137263
56,0.10931767900379337,0.10991181184848149
57,0.10904581884340364,0.11196501304705937
58,0.10916893914037822,0.10956931859254837
59,0.1090351910615454,0.1101472054918607
60,0.10914681328802693,0.10944327712059021
61,0.10902450927058045,0.11021352310975392
62,0.10925497105535195,0.10935040811697642
63,0.10887408606251892,0.11049109448989232
64,0.10928368978962606,0.11038543780644734
65,0.1089117134408075,0.10877548903226852
66,0.1090197066567382,0.1100909486413002
67,0.10904570735838949,0.10955244551102321
68,0.1089852359221906,0.10946995516618092
69,0.10904340807880675,0.10927026470502217
70,0.10891409373405028,0.10970792919397354
71,0.10902989521926763,0.11137628555297852
72,0.10908380245067635,0.10969552149375279
73,0.10884815177747181,0.10960167149702708
74,0.10899073080140717,0.11177853246529897
75,0.10891601662246549,0.10933001587788264
76,0.1087454834154674,0.10965927441914876
77,0.10890017945547494,0.11015145480632782
78,0.10895283803039668,0.10977674275636673
79,0.10881309798177408,0.10985564192136128
80,0.10887905751564064,0.10905867566665013
81,0.10895349450257359,0.11020241926113765
82,0.10890107875575825,0.10991572091976802
83,0.10864668604062529,0.11041345944007237
84,0.10881740247108498,0.1115511308113734
85,0.10877819033909818,0.10919347157080968
