epoch,train_mae,validation_mae
1,0.5472290515899658,0.2706614285707474
2,0.2522278279066086,0.22210200875997543
3,0.21130050905048847,0.19019027799367905
4,0.19934905134141445,0.1979663223028183
5,0.1954735554754734,0.18760251998901367
6,0.1683196909725666,0.16208486258983612
7,0.1605934239923954,0.18209774792194366
8,0.17853119410574436,0.16824644058942795
9,0.17181704379618168,0.17469389736652374
10,0.16293521411716938,0.1677590161561966
11,0.1659398451447487,0.1621316596865654
12,0.15578567050397396,0.14958456158638
13,0.1601557321846485,0.16270864754915237
14,0.15891127288341522,0.18158946931362152
15,0.17255298048257828,0.1463003233075142
16,0.14962280727922916,0.15387719869613647
17,0.14911572635173798,0.15317577123641968
18,0.14897759072482586,0.14492175728082657
19,0.155487896874547,0.15411905199289322
20,0.1513337381184101,0.15312278270721436
21,0.14734672009944916,0.14571963250637054
22,0.1475358009338379,0.16192293167114258
23,0.15132174640893936,0.15582820028066635
24,0.16332537308335304,0.1486312672495842
25,0.15376248955726624,0.14304262399673462
26,0.15044243447482586,0.15596163272857666
27,0.15585243329405785,0.1595762073993683
28,0.1562357321381569,0.14327683299779892
29,0.1564830970019102,0.15196245908737183
30,0.14624103344976902,0.1437951698899269
31,0.14984582737088203,0.16028782725334167
32,0.1473663840442896,0.15380656719207764
33,0.1504751406610012,0.15027467161417007
34,0.14520266465842724,0.14429990947246552
35,0.14492549188435078,0.14317817986011505
36,0.14326816238462925,0.13951975107192993
37,0.14386141300201416,0.14721644669771194
38,0.14546333253383636,0.1429339498281479
39,0.1451180800795555,0.15150370448827744
40,0.14602427557110786,0.14580894261598587
41,0.1470625214278698,0.13958735018968582
42,0.1425749510526657,0.14600271731615067
43,0.14508151076734066,0.14320258796215057
44,0.14623458310961723,0.14624764770269394
45,0.14710063114762306,0.16130051761865616
46,0.14707586914300919,0.14582349359989166
47,0.1417601779103279,0.14263422042131424
48,0.14264039508998394,0.14855584502220154
49,0.14343812130391598,0.14363059401512146
50,0.14561458677053452,0.15488847345113754
51,0.14562018401920795,0.14899633824825287
52,0.1422776784747839,0.14109577238559723
53,0.1430064495652914,0.14252477139234543
54,0.1410821657627821,0.15189103037118912
55,0.14745515026152134,0.1463986039161682
56,0.14956660009920597,0.15162241458892822
