MAE,RMSE,R2,Pearson,Bias
3.231536865234375,4.442551136016846,0.9763277769088745,0.9881027650153268,0.09382297098636627
0.23545698821544647,0.3658679723739624,0.7411488890647888,0.8625643937384838,0.01779446192085743
