MAE,RMSE,R2,Pearson,Bias
1.830795168876648,2.7208361625671387,0.9911206960678101,0.9957584707878204,-0.5804644227027893
0.15507537126541138,0.23911522328853607,0.8894355297088623,0.9436257450105557,-0.022564979270100594
