epoch,train_mae,validation_mae
1,0.45469347326731197,0.3905579775571823
2,0.39108780391362247,0.37079397439956663
3,0.3878400813864202,0.38072119653224945
4,0.3789597500343712,0.3716755390167236
5,0.3750251622832551,0.3905833840370178
6,0.3752415584666388,0.3783169060945511
7,0.3745990406189646,0.3743055209517479
8,0.37289336871127693,0.3724131390452385
9,0.37124950788459,0.37754435241222384
10,0.37135728646297844,0.37248933166265485
11,0.37035364475177257,0.36743405312299726
12,0.37019719305087107,0.3642545446753502
13,0.3698745994847648,0.3684849709272385
14,0.3692482183782422,0.36233550161123274
15,0.3680753425067785,0.3620553597807884
16,0.36726725968171137,0.38432658463716507
17,0.36993412597447023,0.3718752607703209
18,0.36832174233027865,0.36594153493642806
19,0.3663471873317446,0.37649851441383364
20,0.36877515942466504,0.37357879877090455
21,0.36691347783317374,0.36195370852947234
22,0.36558031990211837,0.36396327465772627
23,0.366372037907036,0.36734448820352555
24,0.36629960397068334,0.3614525094628334
25,0.36713106246018895,0.3639462128281593
26,0.36635843451534,0.36429180949926376
27,0.36558678426912855,0.36118658930063247
28,0.36541004646189357,0.3600620448589325
29,0.3659583264771773,0.36666095852851865
30,0.3648785773892792,0.3745716646313667
31,0.3656840287909216,0.37344998568296434
32,0.36413142906159773,0.3591488614678383
33,0.3651504550053149,0.36410283893346784
34,0.364506402185985,0.37593075931072234
35,0.363794885727824,0.36172320395708085
36,0.3642604355605281,0.36230766773223877
37,0.3640839861971991,0.3602815821766853
38,0.36414112044232233,0.36069429814815523
39,0.36371265503824973,0.36083269864320755
40,0.363200912366108,0.3665026307106018
41,0.3634601390483428,0.36163739711046217
42,0.36385675109162624,0.3697605714201927
43,0.3644829202367335,0.3634440705180168
44,0.36348293949754873,0.3617499679327011
45,0.36346694294895443,0.37068783938884736
46,0.36319258079236866,0.36016867607831954
47,0.36250873183717536,0.3665883854031563
48,0.3631831507901756,0.3629110485315323
49,0.36303049447585123,0.36334109157323835
50,0.36320748408229986,0.36381716132164
51,0.3627207343067442,0.36374015361070633
52,0.3622359828073151,0.36310720443725586
