epoch,train_mae,validation_mae
1,0.31337992808952625,0.23590816482901572
2,0.23557471004979952,0.23669072836637498
3,0.23289063968220536,0.23658504113554954
4,0.23148599669945483,0.22754883393645287
5,0.22882293917390764,0.2271862432360649
6,0.22863920306672855,0.22728413194417954
7,0.22776908693569048,0.22778246104717254
8,0.22770872316798385,0.2322273775935173
9,0.22766294771311235,0.22570376098155975
10,0.22741376289299556,0.2301974892616272
11,0.22617144897884253,0.22501982972025872
12,0.22720119547174902,0.22668638080358505
13,0.2259359362022001,0.22751359790563583
14,0.22698823811144245,0.2251705452799797
15,0.22641917819879492,0.23119405433535575
16,0.22657097541556068,0.22629565373063087
17,0.2258459153224011,0.22682150527834893
18,0.2267229550955247,0.22579835653305053
19,0.22538987455927595,0.22633409276604652
20,0.2257242052986914,0.22694458961486816
21,0.2257243666265692,0.22881086692214012
22,0.22556539776982093,0.22444835677742958
23,0.22561895071851965,0.22623348757624626
24,0.2256254775791752,0.2260338619351387
25,0.22634908868646136,0.22630761563777924
26,0.2258600326521056,0.2260149225592613
27,0.2253904566168785,0.22689845636487008
28,0.22507543816250197,0.22625192254781723
29,0.22528506800228235,0.22990550771355628
30,0.22595476176665755,0.22498005032539367
31,0.22510785077299392,0.22558636888861655
32,0.22521167978340265,0.23131328597664833
33,0.22583089441973336,0.2248383030295372
34,0.22549366639280805,0.22663124054670333
35,0.22547483345379635,0.22539116591215133
36,0.2251663530359463,0.22881055101752282
37,0.22516151243934826,0.22456341087818146
38,0.22549230088384783,0.23084981217980385
39,0.22506353996542036,0.22510106787085532
40,0.22458579672538503,0.22758913040161133
41,0.2253326739431644,0.22497213780879974
42,0.22509735685830212,0.22563663944602014
