MAE,RMSE,R2,Pearson,Bias
3.8614277839660645,5.4424614906311035,0.9644725322723389,0.9820999827761031,0.17516863346099854
0.2525084614753723,0.39265161752700806,0.7018629312515259,0.8415843542088872,0.03556746989488602
