epoch,train_mae,validation_mae
1,1.4593145549297333,0.6800754070281982
2,0.5612191669642925,0.46864718198776245
3,0.455133568495512,0.4140290766954422
4,0.4325198605656624,0.45375552773475647
5,0.4277239739894867,0.4022868573665619
6,0.3813927546143532,0.3978503942489624
7,0.39309870451688766,0.3861851543188095
8,0.4046025313436985,0.43536223471164703
9,0.39088308811187744,0.3727458715438843
10,0.3837512135505676,0.3969176858663559
11,0.3825914077460766,0.38703306019306183
12,0.3737909570336342,0.3934030532836914
13,0.3820883370935917,0.38286517560482025
14,0.3510211408138275,0.34935736656188965
15,0.3591635748744011,0.3774600774049759
16,0.35995616018772125,0.38733693957328796
17,0.3713557794690132,0.3749103993177414
18,0.35137567296624184,0.3467438817024231
19,0.34918922185897827,0.3531439006328583
20,0.3512788452208042,0.3716866672039032
21,0.35244956612586975,0.3853974789381027
22,0.34907299652695656,0.37761273980140686
23,0.3482566550374031,0.3779877722263336
24,0.34308089315891266,0.3544130325317383
25,0.33999526500701904,0.3692645877599716
26,0.34666815772652626,0.3894726186990738
27,0.3699847534298897,0.3698289692401886
28,0.3439073860645294,0.3547801673412323
29,0.33140409737825394,0.346036434173584
30,0.3432716876268387,0.38835735619068146
31,0.3524978384375572,0.3681359887123108
32,0.33191055431962013,0.34552012383937836
33,0.32478921487927437,0.38192908465862274
34,0.3557514436542988,0.37272024154663086
35,0.3356267809867859,0.36288662254810333
36,0.3347668871283531,0.3622125834226608
37,0.32389362156391144,0.3793271481990814
38,0.3201116770505905,0.3507794290781021
39,0.3276784308254719,0.355177640914917
40,0.33235904946923256,0.3666732758283615
41,0.32799822464585304,0.3457091748714447
42,0.3205193988978863,0.3433191031217575
43,0.3147870935499668,0.3536711186170578
44,0.3164071775972843,0.349851056933403
45,0.31231657788157463,0.34259679913520813
46,0.3296024985611439,0.40977299213409424
47,0.3395509794354439,0.35755664110183716
48,0.32371632009744644,0.36634229123592377
49,0.32726023718714714,0.36451321840286255
50,0.328348807990551,0.35821038484573364
51,0.3122827634215355,0.3874710649251938
52,0.3296956904232502,0.3554557114839554
53,0.31918641924858093,0.35822008550167084
54,0.3149033710360527,0.34223680198192596
55,0.3185487240552902,0.3651968389749527
56,0.30907662585377693,0.3536995053291321
57,0.3081432245671749,0.3401329517364502
58,0.309915978461504,0.34577590227127075
59,0.3111603260040283,0.35612809658050537
60,0.30559954792261124,0.3530888855457306
61,0.3070710636675358,0.36414460837841034
62,0.31197067722678185,0.35956262052059174
63,0.3135710544884205,0.3573130816221237
64,0.3056088201701641,0.3363091051578522
65,0.3065742030739784,0.3579042851924896
66,0.3134544976055622,0.37309984862804413
67,0.30280817672610283,0.35398221015930176
68,0.29647044837474823,0.35228878259658813
69,0.29046399146318436,0.34748314321041107
70,0.2952625975012779,0.34133608639240265
71,0.3017813041806221,0.35170337557792664
72,0.31674208492040634,0.36740440130233765
73,0.3067260570824146,0.3562343567609787
74,0.3027375750243664,0.3608774393796921
75,0.29776403307914734,0.3459864854812622
76,0.28583043813705444,0.3517153859138489
77,0.2889113165438175,0.35252349078655243
78,0.2894241027534008,0.36153344810009
79,0.30222924426198006,0.3658888638019562
80,0.32390734553337097,0.3658480644226074
81,0.30775196105241776,0.3675745725631714
82,0.2921730764210224,0.34750044345855713
83,0.2974630109965801,0.3510953038930893
84,0.29104169085621834,0.37871700525283813
