epoch,train_mae,validation_mae
1,0.4393427470812992,0.35854739397764207
2,0.3628121704167249,0.3564399167895317
3,0.3515734062815199,0.3493804708123207
4,0.34423232686762906,0.3521991461515427
5,0.34324593249024177,0.3459616363048553
6,0.3403448638867359,0.3376947075128555
7,0.3393566216133079,0.3291619703173637
8,0.33899032233320936,0.3377841472625732
9,0.33781083901317754,0.34355572015047076
10,0.33549702775721646,0.3324536830186844
11,0.3330117886771961,0.33667912930250166
12,0.33326543076914183,0.3321110099554062
13,0.33309393999527914,0.3398331806063652
14,0.3317469594125845,0.336726202070713
15,0.3330469546573503,0.32570869475603104
16,0.33125113406959844,0.32671931087970735
17,0.3293056228027052,0.33477703481912613
18,0.33101653794244845,0.32695466876029966
19,0.32930478772946764,0.3356890961527824
20,0.3301353395289304,0.33030216544866564
21,0.32917862446332463,0.33053591698408125
22,0.3282403797671503,0.32543869614601134
23,0.3279976081483218,0.3291169360280037
24,0.32724338481012655,0.3258810698986053
25,0.32744003589055976,0.32700544595718384
26,0.32789753058126997,0.33487970381975174
27,0.32612419021981104,0.3281347334384918
28,0.3268079642130404,0.3285880029201508
29,0.3263565028200344,0.32922843396663665
30,0.3256820110338075,0.3233506500720978
31,0.3255036718079022,0.3250404164195061
32,0.3254548825171529,0.3371145471930504
33,0.32574697811992803,0.3274104192852974
34,0.32410530259414594,0.32409472614526746
35,0.32418180439545186,0.3287657737731934
36,0.32452811817733607,0.3287333145737648
37,0.32386816475464375,0.3335768014192581
38,0.32344034390181914,0.33012632876634596
39,0.3225564245058566,0.32836479842662813
40,0.3224219746735631,0.32772120386362075
41,0.32241868562236126,0.32541749328374864
42,0.3217200604932649,0.3256371960043907
43,0.3216537542793216,0.33310758471488955
44,0.32226791460903326,0.32881304770708086
45,0.3204412768994059,0.32864840179681776
46,0.32185399349854915,0.32838676422834395
47,0.32061017502327355,0.32926338613033296
48,0.31985978538892706,0.32800851911306383
49,0.3185638686528011,0.3276568651199341
50,0.31924907604650576,0.32696209847927094
