PLD,1.525,2.025,2.525,3.025,3.525,4.025
1.525,1.0,0.8619885999713048,0.5462976411924717,0.26868079207665124,0.26868079207665124,0.26868079207665113
2.025,0.8619885999713048,1.0,0.8388854998259329,0.5904319863066945,0.5904319863066944,0.5904319863066944
2.525,0.5462976411924717,0.8388854998259329,1.0,0.881787262548992,0.8817872625489918,0.8817872625489921
3.025,0.26868079207665124,0.5904319863066945,0.881787262548992,1.0,0.9999999999999998,0.9999999999999998
3.525,0.26868079207665124,0.5904319863066944,0.8817872625489918,0.9999999999999998,1.0,0.9999999999999999
4.025,0.26868079207665113,0.5904319863066944,0.8817872625489921,0.9999999999999998,0.9999999999999999,1.0
