MAE,RMSE,R2,Pearson,Bias
3.1447744369506836,4.377376079559326,0.9770172834396362,0.9884451738034954,-0.06655432283878326
0.2326498031616211,0.36251410841941833,0.7458727955818176,0.8652033210806075,0.02106190100312233
