MAE,RMSE,R2,Pearson,Bias
3.175236701965332,4.423350811004639,0.976531982421875,0.9881971345475127,0.00973266176879406
0.23427869379520416,0.3631705343723297,0.7449516654014587,0.864229697755963,0.02862340770661831
