epoch,train_mae,validation_mae
1,0.4730261129384138,0.38169708251953127
2,0.37964269610083834,0.3774574875831604
3,0.3702268761639692,0.3682346284389496
4,0.36901250816121395,0.36494604498147964
5,0.37362183691287526,0.3541229873895645
6,0.3647007625930163,0.3643901363015175
7,0.35925726957467136,0.3604055270552635
8,0.3584752982976485,0.36024851351976395
9,0.36006128392657455,0.3532764509320259
10,0.3585499637589163,0.36923834681510925
11,0.3586757511508708,0.36042603105306625
12,0.35533528060329206,0.35926425009965895
13,0.35506744044167654,0.35947913825511935
14,0.35544884934717297,0.3500977784395218
15,0.35393573161290615,0.35685584247112273
16,0.3539759413320191,0.3506414383649826
17,0.35583222307720963,0.3520876318216324
18,0.35200974345207214,0.351408614218235
19,0.35223773851686596,0.3523362994194031
20,0.354405012970068,0.3541571632027626
21,0.3509782951097099,0.352242648601532
22,0.3549597187309849,0.3525645136833191
23,0.35011428381715504,0.3550046056509018
24,0.3521441929802603,0.3553065210580826
25,0.35044247398571093,0.3519751846790314
26,0.34928216982860955,0.35899399369955065
27,0.3511599886174105,0.3545818656682968
28,0.3509914376297776,0.352001890540123
29,0.3497609435295572,0.35629688799381254
30,0.3488855179475278,0.35402602702379227
31,0.35022953152656555,0.3542503178119659
32,0.34985863432592273,0.3595803678035736
33,0.3504446647605117,0.35112765431404114
34,0.3498739131859371,0.3522465631365776
