epoch,train_mae,validation_mae
1,0.18523311341295437,0.14437913969159127
2,0.1374571364448995,0.1308580994606018
3,0.1315353059266903,0.1328043147921562
4,0.12602728540648003,0.12541827522218227
5,0.1246695378985332,0.11904567033052445
6,0.12186212134452498,0.1154611885547638
7,0.11892706083551961,0.11682206839323044
8,0.11823273415924335,0.1178586594760418
9,0.11887878624304217,0.11900156401097775
10,0.11862275460544898,0.11502290926873684
11,0.11716969284628119,0.11478460654616356
12,0.11625947841272062,0.11325891017913818
13,0.1161879729859683,0.1162937980145216
14,0.115621364960561,0.11319247707724571
15,0.1169614841667365,0.11632692255079746
16,0.11504488609427092,0.11850974895060062
17,0.11466370397532473,0.11759756691753864
18,0.11463089355704736,0.11232213601469994
19,0.11338730464328309,0.11608645841479301
20,0.11397541196522665,0.11432569250464439
21,0.11412484788012747,0.1130210418254137
22,0.11349018792412718,0.13289722353219985
23,0.11510610067266591,0.11277089640498161
24,0.11387233736411649,0.11342917270958423
25,0.11336898450188491,0.11309274509549141
26,0.11302492482473656,0.11462684832513333
27,0.11239647625812463,0.11136679835617543
28,0.11201083348417769,0.11531054489314556
29,0.11265448967413026,0.11205710358917713
30,0.11307133430120897,0.1103896003216505
31,0.11237756007027869,0.11319527253508568
32,0.11260570216999978,0.1126411210745573
33,0.11164098301408243,0.11317773424088955
34,0.11106994447811526,0.11303684376180172
35,0.11177196760414815,0.1128510843962431
36,0.11179564878040431,0.11320810243487359
37,0.11134299365993665,0.11415144875645637
38,0.11129270292514441,0.1125418122857809
39,0.11151783647281784,0.1138770304620266
40,0.11105804232766434,0.1180215485394001
41,0.11218898116173792,0.11131546311080456
42,0.11128283185618264,0.11372334249317646
43,0.11084926679578362,0.11789637915790081
44,0.1117414152059628,0.11482220143079758
45,0.11141072342894515,0.11056987419724465
46,0.110838206066769,0.11144674345850944
47,0.11120884952952667,0.11063640862703324
48,0.11060075055123592,0.11160575225949287
49,0.11108716603900705,0.11271322742104531
50,0.11052180689816572,0.11107275485992432
