epoch,train_mae,validation_mae
1,0.76008215919137,0.2924080193042755
2,0.2438664697110653,0.18900630623102188
3,0.17515011504292488,0.16598813235759735
4,0.1655314341187477,0.15861466526985168
5,0.15903829410672188,0.15873423963785172
6,0.1478913091123104,0.1487104669213295
7,0.14118189364671707,0.1540973111987114
8,0.14565591141581535,0.1309012845158577
9,0.1320428717881441,0.14325863867998123
10,0.13167338445782661,0.13413511216640472
11,0.1398268537595868,0.141518235206604
12,0.14481069333851337,0.16540110111236572
13,0.13663670606911182,0.12791358307003975
14,0.13371979352086782,0.14647293090820312
15,0.14368921145796776,0.14059816300868988
16,0.13134473748505116,0.12816117703914642
17,0.12592698354274035,0.13068950921297073
18,0.12877172604203224,0.12512092292308807
19,0.13019973319023848,0.13571729511022568
20,0.1392462532967329,0.1403176635503769
21,0.1421396154910326,0.13263879716396332
22,0.1481951456516981,0.13001678884029388
23,0.14227512292563915,0.13481168448925018
24,0.13179763220250607,0.13392939418554306
25,0.13246959447860718,0.12558016926050186
26,0.1284907078370452,0.12595124170184135
27,0.12696486059576273,0.12637563794851303
28,0.12467743176966906,0.1300296187400818
29,0.1267335219308734,0.13317126035690308
30,0.13440771214663982,0.1452844738960266
31,0.13397579453885555,0.13460355252027512
32,0.13268935773521662,0.13491027057170868
33,0.12921255081892014,0.14332373440265656
34,0.12879091314971447,0.1403355821967125
35,0.1351041840389371,0.13992220163345337
36,0.13079044688493013,0.12222687155008316
37,0.12256075907498598,0.12437104433774948
38,0.1289464607834816,0.12457676231861115
39,0.13474703393876553,0.13249711692333221
40,0.12679476663470268,0.12901458889245987
41,0.12902591284364462,0.12748921662569046
42,0.1284760283306241,0.13062593340873718
43,0.12825857568532228,0.13037320226430893
44,0.12652309145778418,0.131932333111763
45,0.12820467073470354,0.13289158046245575
46,0.12323090620338917,0.12911425158381462
47,0.12452504690736532,0.12800931185483932
48,0.12302290461957455,0.12605136260390282
49,0.12385227903723717,0.1320904716849327
50,0.12562162801623344,0.12829405814409256
51,0.12445495184510946,0.1270938217639923
52,0.12566806096583605,0.13753679394721985
53,0.13102315366268158,0.1280398815870285
54,0.12342584133148193,0.12180740758776665
55,0.12715761363506317,0.13738320767879486
56,0.12422392517328262,0.12357429042458534
57,0.1195292854681611,0.12445251643657684
58,0.11875874269753695,0.12764431536197662
59,0.12243787571787834,0.13054915517568588
60,0.119998037815094,0.12468308955430984
61,0.12122789677232504,0.13337620347738266
62,0.12280494999140501,0.13233046978712082
63,0.12443020567297935,0.12795842438936234
64,0.12373829632997513,0.12918760627508163
65,0.1312646009027958,0.12924687564373016
66,0.12960807792842388,0.1356845423579216
67,0.1265011727809906,0.1233905628323555
68,0.12574933003634214,0.12447208538651466
69,0.12468187138438225,0.1278880164027214
70,0.12155817542225122,0.12815769016742706
71,0.12300824467092752,0.12331400439143181
72,0.1193757951259613,0.128397136926651
73,0.1202631602063775,0.12502019852399826
74,0.12032673321664333,0.12802280485630035
