epoch,train_mae,validation_mae
1,0.7015261016786098,0.28916430473327637
2,0.2845419682562351,0.27938294410705566
3,0.23709126003086567,0.19190505892038345
4,0.17757178470492363,0.16045790910720825
5,0.15477967076003551,0.15476316213607788
6,0.1601570714265108,0.16506434231996536
7,0.15957778319716454,0.1543125957250595
8,0.14180123060941696,0.15859819203615189
9,0.14144202321767807,0.14128335565328598
10,0.14878105744719505,0.15876128524541855
11,0.15832736901938915,0.15559595078229904
12,0.14401146583259106,0.14615576714277267
13,0.14034926146268845,0.1424844115972519
14,0.13368425704538822,0.14199835062026978
15,0.1359034888446331,0.13143807649612427
16,0.13433546014130116,0.13155107200145721
17,0.13139092549681664,0.13166794180870056
18,0.13051858823746443,0.13501782715320587
19,0.1322588436305523,0.1262277364730835
20,0.13777495548129082,0.16546548157930374
21,0.14946137182414532,0.168952576816082
22,0.1469037514179945,0.14596398174762726
23,0.14505379647016525,0.1421504020690918
24,0.13398871570825577,0.15691479295492172
25,0.13765627890825272,0.13047951459884644
26,0.13133471459150314,0.12844253331422806
27,0.1324691278859973,0.143352672457695
28,0.1357358917593956,0.1316894069314003
29,0.13772842660546303,0.13998328894376755
30,0.13093276694417,0.12760474532842636
31,0.12624954245984554,0.1296783909201622
32,0.12579229939728975,0.13424102216959
33,0.12763859517872334,0.13866189122200012
34,0.12917070277035236,0.13395391404628754
35,0.13051150925457478,0.13433842360973358
36,0.13478172291070223,0.14611124992370605
37,0.1325208991765976,0.1329244002699852
38,0.12339707836508751,0.13118044286966324
39,0.13294173125177622,0.15478434413671494
