epoch,train_mae,validation_mae
1,0.22581656550874515,0.18711438179016113
2,0.18583101475117159,0.18329224213957787
3,0.18446150452506785,0.18660926446318626
4,0.18178436623848215,0.18221497386693955
5,0.18224327935248005,0.1830866202712059
6,0.17918557673692703,0.18251506760716438
7,0.17948172948494248,0.17676736935973167
8,0.17776491204086614,0.17919086068868637
9,0.1780168754713876,0.18006361424922943
10,0.17841963971755942,0.17570407167077065
11,0.17803176553273686,0.17562469244003295
12,0.1769185346760312,0.17717882618308067
13,0.17769225785622791,0.1769178993999958
14,0.17704703225469104,0.1843591034412384
15,0.17757826093204168,0.1765894554555416
16,0.17656963067699452,0.17556847855448723
17,0.1761109850236348,0.17623412907123565
18,0.17732623204284784,0.1816073961555958
19,0.1768254946385111,0.17534297406673433
20,0.1752632393368653,0.17551624551415443
21,0.17667065499996654,0.17484225630760192
22,0.17621309454647863,0.17424388751387596
23,0.17527797506475934,0.17451251968741416
24,0.17516769377552732,0.17748076617717742
25,0.17633601392106135,0.17404188439249993
26,0.17520600762598368,0.17655761614441873
27,0.17599106716866397,0.17733417004346846
28,0.1751483490272444,0.17732069343328477
29,0.17530887110196813,0.17479436323046685
30,0.17596338278785043,0.17479552924633027
31,0.1747815335283474,0.17807332724332808
32,0.17521393816081846,0.1787347301840782
33,0.1747647596865284,0.1745929650962353
34,0.1746881667296497,0.17720628380775452
35,0.1751543992788208,0.1741826131939888
36,0.1747540465879197,0.17486920058727265
37,0.17528737564476168,0.17541529536247252
38,0.17524973994919232,0.17605878189206123
39,0.1751682656456013,0.177887225151062
40,0.17523610424630495,0.17425255551934243
41,0.17505326030813917,0.17396354377269746
42,0.17484064118898646,0.17708463743329048
43,0.17496982832648317,0.1745374545454979
44,0.17443296442530593,0.17567682415246963
45,0.1751375585338291,0.17532563284039498
46,0.17511850679103208,0.17478511109948158
47,0.1748613260534345,0.17485515102744104
48,0.17469253793967013,0.17485880404710769
49,0.17486644437422558,0.1762324996292591
50,0.1740707598474561,0.18002414628863334
51,0.17405378544817166,0.17658840715885163
52,0.1742228459642858,0.17574409916996955
53,0.17483202512471044,0.17581202164292337
54,0.17471111588636223,0.17543321028351783
55,0.1742237742458071,0.17504798471927643
56,0.17390078108529655,0.17432552576065063
57,0.1744737876008968,0.17354300543665885
58,0.17433162596152754,0.17465627267956735
59,0.17470168466774785,0.17400239631533623
60,0.17431889976165732,0.174255932867527
61,0.1741927916906318,0.17355120852589606
62,0.17384401807675556,0.17566234543919562
63,0.17419388806637454,0.17404763102531434
64,0.17413449576314616,0.17373209968209266
65,0.17391118749367948,0.17376496642827988
66,0.1744810761693789,0.17332987412810325
67,0.173934633786581,0.1734485909342766
68,0.17449601511566007,0.17357660830020905
69,0.17383252867326446,0.17328473925590515
70,0.17360504944713748,0.17628534361720086
71,0.17398682084618783,0.17452769875526428
72,0.17406138587667017,0.17416450306773185
73,0.17398039973816093,0.17425120174884795
74,0.17389069680048494,0.17531860247254372
75,0.17380827726150044,0.1737482227385044
76,0.17376887288932896,0.17657060027122498
77,0.1741461306810379,0.17404381781816483
78,0.1736968198449028,0.17694292590022087
79,0.17426929919391262,0.1737575948238373
80,0.17397947989556253,0.17474277168512345
81,0.1741003534015344,0.1758308619260788
82,0.1739206008461057,0.1737971879541874
83,0.17337431804257997,0.17362625747919083
84,0.1734575253664231,0.17626618295907975
85,0.1736839434169993,0.17594840750098228
86,0.17354760379815587,0.17410371601581573
87,0.1736604533329302,0.17643787041306497
88,0.17368524856105141,0.17712247148156166
89,0.1732641858409862,0.1757303148508072
